ID,TIMESTAMP,Temp01,Temp02,Temp03,Temp04,Temp05,Temp06,ACC_X,ACC_Y,ACC_Z,GYRO_X,GYRO_Y,GYRO_Z,MAG_X,MAG_Y,MAG_Z
1, 70522, 3422, 3394, 3402, 2936, 2916, 2909, -9378, 25462, 92688, -2667, 1905, -1448, -1437000, 2643000, -123000
1, 70591, 3430, 3394, 3402, 2936, 2916, 2909, -9456, 25337, 92706, -2591, 1981, -1448, -1509000, 2595000, -99000
1, 70660, 3430, 3394, 3410, 2936, 2916, 2909, -9378, 25145, 92915, -2591, 1981, -1371, -1677000, 2619000, -105000
1, 70729, 3430, 3394, 3410, 2936, 2916, 2909, -9624, 25343, 92742, -2591, 1905, -1448, -1557000, 2763000, -111000
1, 70798, 3430, 3402, 3410, 2936, 2916, 2910, -9600, 25672, 92664, -2743, 1753, -1524, -1605000, 2595000, -129000
1, 70867, 3430, 3402, 3410, 2936, 2916, 2910, -9450, 25397, 92736, -2667, 1905, -1371, -1533000, 2691000, -111000
1, 70936, 3430, 3402, 3410, 2937, 2916, 2910, -9390, 25385, 92335, -2591, 1829, -1448, -1509000, 2715000, -123000
1, 71089, 3430, 3402, 3410, 2937, 2916, 2910, -9378, 25427, 92592, -2515, 2057, -1448, -1509000, 2619000, -117000
1, 71157, 3438, 3402, 3417, 2937, 2916, 2910, -9540, 25445, 92658, -2515, 1905, -1448, -1413000, 2355000, -117000
1, 71225, 3438, 3402, 3417, 2937, 2916, 2910, -9235, 25415, 92760, -2515, 1905, -1448, -1485000, 2571000, -93000
1, 71293, 3438, 3410, 3417, 2937, 2916, 2910, -9462, 25558, 92640, -2515, 1905, -1524, -1389000, 2523000, -75000
1, 71361, 3438, 3410, 3417, 2937, 2916, 2910, -9390, 25253, 92909, -2743, 1829, -1448, -1293000, 2283000, -93000
1, 71429, 3438, 3410, 3417, 2938, 2916, 2910, -9486, 25462, 92377, -2591, 1981, -1448, -1077000, 2187000, -51000
1, 71497, 3438, 3410, 3417, 2938, 2916, 2910, -9665, 25528, 92371, -2667, 1981, -1448, -909000, 2115000, -39000
1, 71566, 3438, 3410, 3417, 2938, 2916, 2910, -9516, 25486, 93100, -2896, 1600, -1448, -861000, 2235000, -33000
1, 71635, 3446, 3410, 3417, 2938, 2916, 2910, -9540, 25391, 92419, -2134, 2210, -1448, -693000, 2019000, -27000
1, 71800, 3446, 3415, 3426, 2938, 2916, 2910, -9636, 25456, 92837, -3506, 1295, -1371, -429000, 1899000, -75000
1, 71868, 3446, 3415, 3426, 2938, 2916, 2910, -9492, 25594, 92311, -4268, 533, -1219, -381000, 1971000, -57000
1, 71936, 3446, 3415, 3426, 2938, 2916, 2910, -9259, 25385, 93693, -2896, 1753, -1371, -213000, 1683000, -39000
1, 72004, 3446, 3415, 3426, 2938, 2916, 2910, -9540, 25325, 92072, -2362, 1981, -1448, 99000, 1395000, -69000
1, 72072, 3446, 3415, 3426, 2938, 2916, 2910, -9468, 25409, 92658, -2667, 1829, -1371, 267000, 1227000, -87000
1, 72140, 3448, 3415, 3426, 2938, 2916, 2910, -9612, 25295, 92628, -2820, 1753, -1371, 99000, 1035000, -87000
1, 72208, 3448, 3415, 3425, 2938, 2916, 2910, -9707, 25367, 92885, -2515, 1981, -1371, 291000, 1227000, -87000
1, 72276, 3448, 3415, 3425, 2938, 2916, 2911, -9432, 25409, 92550, -2515, 2057, -1448, 243000, 1107000, -93000
1, 72344, 3448, 3414, 3425, 2938, 2916, 2911, -9426, 25337, 92544, -2743, 1829, -1371, 291000, 1083000, -105000
1, 72509, 3448, 3414, 3425, 2937, 2916, 2911, -9552, 25337, 92742, -2667, 1905, -1448, 51000, 1227000, -87000
1, 72577, 3448, 3414, 3425, 2937, 2916, 2911, -9630, 25295, 92712, -2591, 1981, -1448, 267000, 1179000, -105000
1, 72645, 3436, 3414, 3425, 2937, 2916, 2911, -9480, 25235, 92628, -2896, 1829, -1448, 339000, 1131000, -111000
1, 72714, 3436, 3414, 3402, 2937, 2916, 2911, -9552, 25367, 92401, -2515, 1981, -1448, 123000, 1107000, -105000
1, 72782, 3436, 3414, 3402, 2937, 2916, 2911, -9468, 25319, 92419, -2667, 1905, -1371, 315000, 1059000, -99000
1, 72850, 3436, 3402, 3402, 2937, 2916, 2911, -9420, 25139, 92341, -2591, 1905, -1448, 243000, 1083000, -99000
1, 72918, 3436, 3402, 3402, 2937, 2916, 2911, -9348, 25271, 92496, -2743, 1981, -1448, 291000, 1131000, -93000
1, 72986, 3436, 3402, 3402, 2937, 2915, 2911, -9546, 25391, 92347, -2667, 1829, -1371, 219000, 1131000, -81000
1, 73054, 3436, 3402, 3402, 2937, 2915, 2911, -9588, 25433, 92425, -2591, 1981, -1448, 387000, 1059000, -93000
1, 73219, 3414, 3402, 3375, 2937, 2915, 2911, -9540, 25594, 92443, -2667, 1905, -1524, 75000, 1155000, -75000
1, 73287, 3414, 3382, 3375, 2937, 2915, 2910, -9307, 25439, 92299, -2743, 1905, -1448, 219000, 1011000, -69000
1, 73355, 3414, 3382, 3375, 2937, 2915, 2910, -9486, 25355, 92365, -2591, 1905, -1448, 363000, 963000, -81000
1, 73423, 3414, 3382, 3375, 2936, 2915, 2910, -9510, 25439, 92209, -2591, 1905, -1524, 123000, 1131000, -99000
1, 73491, 3414, 3382, 3375, 2936, 2915, 2910, -9372, 25427, 92574, -2591, 1905, -1448, 147000, 1131000, -93000
1, 73559, 3414, 3382, 3375, 2936, 2914, 2910, -9342, 25343, 92634, -2439, 1905, -1371, 363000, 1059000, -93000
1, 73627, 3414, 3382, 3375, 2936, 2914, 2910, -9504, 25253, 92568, -2591, 1905, -1448, 243000, 1179000, -93000
1, 73695, 3385, 3382, 3375, 2936, 2914, 2910, -9337, 25355, 92269, -2667, 1829, -1371, 195000, 939000, -99000
1, 73763, 3385, 3382, 3344, 2936, 2914, 2910, -9396, 25337, 92221, -2743, 1829, -1371, 339000, 987000, -81000
1, 73928, 3385, 3365, 3344, 2936, 2914, 2909, -9612, 25409, 92323, -2743, 1829, -1448, 123000, 987000, -87000
1, 73996, 3385, 3365, 3344, 2936, 2914, 2909, -9295, 25283, 92329, -2667, 1981, -1371, 267000, 1179000, -99000
1, 74064, 3385, 3365, 3344, 2936, 2913, 2909, -9522, 25247, 92443, -2591, 1905, -1448, 339000, 1059000, -87000
1, 74132, 3385, 3365, 3344, 2936, 2913, 2909, -9271, 25439, 92478, -2743, 2057, -1371, 315000, 1059000, -105000
1, 74200, 3362, 3365, 3344, 2936, 2913, 2909, -9325, 25540, 92293, -2667, 1905, -1371, 315000, 1035000, -105000
1, 74268, 3362, 3365, 3320, 2936, 2913, 2909, -9384, 25600, 92431, -2667, 1905, -1371, 507000, 1155000, -111000
1, 74336, 3362, 3343, 3320, 2936, 2913, 2909, -9462, 25307, 92556, -2515, 1905, -1524, 411000, 1059000, -93000
1, 74404, 3362, 3343, 3320, 2936, 2913, 2909, -9510, 25534, 92215, -2591, 1905, -1371, 315000, 1227000, -93000
1, 74472, 3362, 3343, 3320, 2936, 2913, 2909, -9384, 25468, 92341, -2667, 1905, -1371, 195000, 1107000, -99000
1, 74637, 3362, 3343, 3320, 2936, 2913, 2909, -9648, 25498, 92251, -2667, 1905, -1448, 267000, 1227000, -87000
1, 74705, 3336, 3343, 3320, 2936, 2913, 2909, -9426, 25385, 92437, -2667, 1981, -1295, 219000, 1083000, -111000
1, 74773, 3336, 3343, 3294, 2936, 2913, 2909, -9498, 25277, 92383, -2591, 1905, -1371, 171000, 1131000, -99000
1, 74841, 3336, 3325, 3294, 2936, 2913, 2909, -9307, 25468, 92550, -2591, 1981, -1524, 123000, 1011000, -99000
1, 74909, 3336, 3325, 3294, 2936, 2913, 2909, -9540, 25355, 92466, -2667, 1981, -1600, 339000, 1227000, -87000
1, 74977, 3336, 3325, 3294, 2936, 2913, 2909, -9372, 25223, 92257, -2743, 1981, -1448, 291000, 1059000, -111000
1, 75045, 3336, 3325, 3294, 2936, 2913, 2909, -9546, 25349, 92502, -2743, 1829, -1295, 315000, 987000, -99000
1, 75113, 3336, 3325, 3294, 2936, 2913, 2909, -9396, 25516, 92514, -2591, 1905, -1448, 291000, 1035000, -105000
1, 75181, 3336, 3325, 3294, 2936, 2913, 2909, -9612, 25253, 92401, -2743, 1905, -1295, 363000, 1035000, -87000
1, 75346, 3316, 3307, 3275, 2936, 2913, 2909, -9594, 25265, 92383, -2591, 1981, -1371, 195000, 1107000, -99000
1, 75414, 3316, 3307, 3275, 2936, 2913, 2909, -9384, 25319, 92586, -2743, 1829, -1448, 387000, 1131000, -111000
1, 75482, 3316, 3307, 3275, 2935, 2913, 2909, -9474, 25439, 92490, -2743, 1905, -1448, 195000, 1155000, -81000
1, 75550, 3316, 3307, 3275, 2935, 2913, 2909, -9516, 25594, 92407, -2743, 1905, -1371, 363000, 1107000, -81000
1, 75618, 3316, 3307, 3275, 2935, 2913, 2909, -9480, 25283, 92538, -2743, 1829, -1448, 219000, 1107000, -105000
1, 75686, 3316, 3307, 3275, 2935, 2913, 2909, -9516, 25456, 92233, -2591, 1981, -1524, 27000, 1083000, -93000
1, 75754, 3294, 3307, 3275, 2935, 2913, 2909, -9420, 25373, 92377, -2667, 1905, -1371, 291000, 963000, -105000
1, 75822, 3294, 3292, 3253, 2935, 2913, 2909, -9504, 25391, 92568, -2667, 1905, -1371, 339000, 1155000, -105000
1, 75890, 3294, 3292, 3253, 2935, 2913, 2908, -9277, 25319, 92407, -2743, 1829, -1448, 147000, 1107000, -111000
1, 76054, 3294, 3292, 3253, 2934, 2913, 2908, -9456, 25265, 92490, -2591, 1981, -1448, 75000, 1155000, -105000
1, 76122, 3294, 3292, 3253, 2934, 2912, 2908, -9432, 25397, 92329, -2591, 1981, -1524, 315000, 1035000, -87000
1, 76190, 3294, 3292, 3253, 2934, 2912, 2908, -9253, 25289, 92664, -2743, 1905, -1448, 171000, 1203000, -87000
1, 76258, 3278, 3292, 3253, 2934, 2912, 2908, -9642, 25331, 92592, -2667, 1829, -1524, 291000, 1011000, -105000
1, 76326, 3278, 3276, 3238, 2934, 2912, 2908, -9546, 25582, 92586, -2667, 1905, -1371, 243000, 1083000, -105000
1, 76394, 3278, 3276, 3238, 2934, 2912, 2907, -9366, 25349, 92311, -2515, 1981, -1524, 147000, 1035000, -99000
1, 76462, 3278, 3276, 3238, 2934, 2912, 2907, -9313, 25504, 92484, -2667, 1981, -1371, 435000, 1131000, -111000
1, 76530, 3278, 3276, 3238, 2934, 2912, 2907, -9468, 25492, 92610, -2591, 1981, -1371, 291000, 1059000, -93000
1, 76598, 3278, 3276, 3238, 2934, 2912, 2907, -9504, 25516, 92437, -2591, 1905, -1371, 291000, 963000, -93000
1, 76763, 3260, 3276, 3238, 2934, 2911, 2907, -9486, 25456, 92520, -2591, 1905, -1448, 315000, 1083000, -87000
1, 76831, 3260, 3265, 3222, 2934, 2911, 2907, -9348, 25462, 92508, -2439, 1981, -1371, 411000, 1155000, -93000
1, 76899, 3260, 3265, 3222, 2934, 2911, 2907, -9468, 25385, 92508, -2515, 1981, -1448, 435000, 939000, -99000
1, 76967, 3260, 3265, 3222, 2934, 2911, 2907, -9342, 25343, 92604, -2743, 1829, -1448, 315000, 1011000, -93000
1, 77035, 3260, 3265, 3222, 2934, 2911, 2907, -9396, 25462, 92460, -2667, 2057, -1524, 243000, 1083000, -99000
1, 77103, 3260, 3265, 3222, 2934, 2911, 2907, -9366, 25307, 92419, -2743, 1981, -1448, 147000, 1059000, -93000
1, 77171, 3260, 3265, 3222, 2934, 2911, 2907, -9438, 25445, 92622, -2743, 1905, -1448, 339000, 963000, -93000
1, 77239, 3247, 3265, 3222, 2934, 2911, 2907, -9444, 25343, 92520, -2591, 2057, -1448, 339000, 1107000, -93000
1, 77307, 3247, 3253, 3222, 2934, 2911, 2907, -9450, 25277, 92329, -2820, 1905, -1371, 339000, 1083000, -105000
1, 77472, 3247, 3253, 3211, 2934, 2911, 2907, -9486, 25307, 92365, -2743, 1981, -1600, 243000, 1035000, -93000
1, 77540, 3247, 3253, 3211, 2934, 2911, 2907, -9402, 25498, 92628, -2667, 1905, -1448, 315000, 1155000, -87000
1, 77608, 3247, 3253, 3211, 2934, 2911, 2907, -9534, 25456, 92807, -2743, 1981, -1448, 315000, 1083000, -99000
1, 77676, 3247, 3253, 3211, 2934, 2911, 2907, -9528, 25439, 92718, -2667, 1829, -1524, 219000, 1131000, -93000
1, 77744, 3234, 3253, 3211, 2934, 2911, 2907, -9360, 25331, 92550, -2591, 1905, -1371, 291000, 1059000, -99000
1, 77812, 3234, 3244, 3211, 2934, 2911, 2907, -9534, 25277, 92580, -2591, 1829, -1371, 219000, 1155000, -99000
1, 77880, 3234, 3244, 3199, 2934, 2911, 2907, -9331, 25193, 92281, -2743, 1905, -1524, 267000, 1107000, -105000
1, 77948, 3234, 3244, 3199, 2934, 2911, 2907, -9546, 25600, 92700, -2667, 1981, -1524, 339000, 1155000, -111000
1, 78016, 3234, 3244, 3199, 2934, 2911, 2907, -9360, 25462, 92323, -2667, 1829, -1448, 267000, 1131000, -105000
1, 78181, 3234, 3244, 3199, 2934, 2911, 2907, -9313, 25409, 92538, -2667, 1905, -1448, 339000, 1083000, -93000
1, 78249, 3234, 3244, 3199, 2934, 2911, 2907, -9450, 25355, 92736, -2743, 1905, -1524, 243000, 1179000, -111000
1, 78317, 3225, 3234, 3199, 2934, 2911, 2907, -9570, 25205, 92460, -2667, 1905, -1448, 267000, 1203000, -93000
1, 78385, 3225, 3234, 3190, 2934, 2911, 2907, -9546, 25510, 92425, -2515, 1981, -1600, 267000, 1227000, -117000
1, 78453, 3225, 3234, 3190, 2934, 2911, 2907, -9402, 25379, 92305, -2667, 1753, -1448, 291000, 1179000, -87000
1, 78521, 3225, 3234, 3190, 2934, 2911, 2907, -9510, 25415, 92425, -2667, 1905, -1448, 267000, 1227000, -105000
1, 78589, 3225, 3234, 3190, 2934, 2911, 2907, -9522, 25289, 92568, -2820, 1905, -1524, 267000, 1059000, -93000
1, 78657, 3225, 3234, 3190, 2934, 2911, 2907, -9570, 25361, 92610, -2591, 1981, -1524, 363000, 1131000, -99000
1, 78725, 3225, 3234, 3190, 2934, 2911, 2907, -9558, 25379, 92460, -2743, 1981, -1524, 243000, 987000, -87000
1, 78890, 3217, 3227, 3190, 2934, 2911, 2906, -9450, 25331, 92275, -2743, 1905, -1448, 363000, 1059000, -63000
1, 78958, 3217, 3227, 3182, 2933, 2911, 2906, -9313, 25439, 92622, -2591, 1829, -1448, 339000, 1155000, -105000
1, 79026, 3217, 3227, 3182, 2933, 2911, 2906, -9360, 25492, 92502, -2591, 1829, -1371, 219000, 1107000, -87000
1, 79094, 3217, 3227, 3182, 2933, 2911, 2906, -9372, 25295, 92484, -2667, 1905, -1371, 363000, 1083000, -117000
1, 79162, 3217, 3227, 3182, 2933, 2911, 2906, -9522, 25247, 92496, -2743, 1829, -1295, 147000, 1083000, -117000
1, 79230, 3217, 3227, 3182, 2933, 2910, 2906, -9528, 25277, 92616, -2667, 1905, -1448, 315000, 1035000, -111000
1, 79298, 3212, 3227, 3182, 2933, 2910, 2906, -9235, 25450, 92514, -2591, 1981, -1448, 387000, 1083000, -81000
1, 79366, 3212, 3220, 3182, 2933, 2910, 2906, -9564, 25594, 92341, -2591, 1905, -1371, 243000, 1131000, -75000
1, 79434, 3212, 3220, 3177, 2933, 2910, 2906, -9480, 25271, 92718, -2667, 1905, -1524, 435000, 1035000, -81000
1, 79599, 3212, 3220, 3177, 2933, 2910, 2906, -9426, 25349, 92401, -2743, 1829, -1524, 99000, 1011000, -117000
1, 79667, 3212, 3220, 3177, 2933, 2910, 2906, -9426, 25271, 92484, -2667, 1981, -1295, 387000, 1059000, -111000
1, 79735, 3212, 3220, 3177, 2933, 2910, 2906, -9480, 25319, 92526, -2667, 1905, -1448, 171000, 1035000, -93000
1, 79803, 3207, 3220, 3177, 2933, 2910, 2906, -9492, 25445, 92502, -2515, 1981, -1448, 123000, 1131000, -87000
1, 79871, 3207, 3214, 3177, 2933, 2910, 2906, -9504, 25277, 92616, -2667, 1905, -1371, 291000, 1035000, -93000
1, 79939, 3207, 3214, 3177, 2933, 2910, 2906, -9528, 25301, 92628, -2591, 1905, -1448, 339000, 1059000, -99000
1, 80007, 3207, 3214, 3172, 2933, 2910, 2906, -9564, 25361, 92448, -2591, 1981, -1524, 195000, 1107000, -105000
1, 80075, 3207, 3214, 3172, 2933, 2910, 2906, -9504, 25439, 92502, -2667, 1829, -1524, 243000, 1107000, -99000
1, 80143, 3207, 3214, 3172, 2933, 2910, 2906, -9325, 25319, 92706, -2591, 1981, -1371, 243000, 1035000, -105000
1, 80308, 3204, 3214, 3172, 2933, 2910, 2906, -9552, 25373, 92425, -2439, 2057, -1524, 171000, 1083000, -105000
1, 80376, 3204, 3209, 3172, 2933, 2910, 2906, -9504, 25325, 92676, -2591, 1905, -1448, 339000, 1035000, -123000
1, 80444, 3204, 3209, 3172, 2933, 2910, 2906, -9522, 25325, 92383, -2667, 1905, -1448, 219000, 1131000, -111000
1, 80512, 3204, 3209, 3167, 2933, 2910, 2906, -9396, 25534, 93035, -2972, 1600, -1448, 267000, 1131000, -111000
1, 80580, 3204, 3209, 3167, 2933, 2910, 2906, -9665, 25193, 92347, -2439, 2134, -1448, 171000, 1059000, -111000
1, 80648, 3204, 3209, 3167, 2933, 2910, 2906, -9432, 25450, 93298, -3277, 1448, -1448, 267000, 1107000, -117000
1, 80716, 3204, 3209, 3167, 2933, 2910, 2906, -9414, 25474, 92287, -3048, 1676, -1371, 387000, 1155000, -111000
1, 80784, 3204, 3209, 3167, 2933, 2910, 2906, -9468, 25301, 92108, -2057, 2439, -1448, 123000, 987000, -93000
1, 80852, 3198, 3202, 3167, 2933, 2910, 2906, -9372, 25528, 92520, -2667, 1829, -1524, 147000, 1107000, -75000
1, 81017, 3198, 3202, 3158, 2932, 2910, 2905, -9360, 25337, 91665, -2515, 2286, -1448, 195000, 1011000, -117000
1, 81085, 3198, 3202, 3158, 2932, 2910, 2905, -9618, 25295, 91533, -3201, 1676, -1371, 219000, 1131000, -111000
1, 81153, 3198, 3202, 3158, 2932, 2910, 2905, -9342, 25325, 92131, -3582, 1219, -1295, 315000, 1203000, -87000
1, 81221, 3198, 3202, 3158, 2932, 2910, 2905, -9642, 25199, 91767, -2210, 2210, -1448, 315000, 1155000, -87000
1, 81289, 3198, 3202, 3158, 2932, 2909, 2905, -9223, 25307, 92311, -2667, 1981, -1448, 291000, 1227000, -87000
1, 81357, 3187, 3189, 3158, 2932, 2909, 2905, -9444, 25391, 92568, -2667, 2057, -1295, 411000, 1131000, -105000
1, 81425, 3187, 3189, 3158, 2932, 2909, 2904, -9552, 25289, 93280, -2743, 1905, -1295, 339000, 1155000, -105000
1, 81493, 3187, 3189, 3158, 2930, 2909, 2904, -9414, 25241, 91958, -2743, 2057, -1524, 243000, 1059000, -93000
1, 81561, 3187, 3189, 3145, 2930, 2909, 2904, -9474, 25331, 92425, -2286, 2210, -1448, 339000, 1107000, -93000
1, 81726, 3187, 3189, 3145, 2930, 2909, 2904, -9378, 25540, 93190, -3048, 1524, -1371, 363000, 1107000, -105000
1, 81794, 3187, 3189, 3145, 2930, 2908, 2904, -9432, 25235, 92030, -2820, 1905, -1524, 195000, 963000, -99000
1, 81863, 3168, 3176, 3145, 2930, 2908, 2904, -9289, 25367, 92072, -2362, 2210, -1448, 411000, 1179000, -93000
1, 81932, 3168, 3176, 3145, 2930, 2908, 2903, -9618, 25397, 92789, -2591, 1981, -1448, 339000, 1131000, -93000
1, 82000, 3168, 3176, 3145, 2929, 2908, 2903, -9390, 25397, 92484, -3125, 1600, -1448, 171000, 1011000, -81000
1, 82068, 3168, 3176, 3125, 2929, 2908, 2903, -9480, 25516, 92616, -2591, 1753, -1524, 75000, 1059000, -111000
1, 82136, 3168, 3176, 3125, 2929, 2908, 2903, -9331, 25445, 92179, -2134, 2210, -1448, 243000, 1107000, -87000
1, 82205, 3168, 3176, 3125, 2929, 2908, 2903, -9295, 25289, 93041, -3658, 1295, -1448, 291000, 1011000, -75000
1, 82273, 3168, 3176, 3125, 2929, 2908, 2903, -9564, 25391, 92203, -2134, 2286, -1524, 315000, 1083000, -105000
1, 82438, 3152, 3158, 3125, 2929, 2908, 2903, -9337, 25367, 92556, -2820, 1753, -1448, 291000, 1107000, -105000
1, 82506, 3152, 3158, 3125, 2926, 2908, 2903, -9259, 25462, 92317, -2515, 1981, -1448, 195000, 1035000, -105000
1, 82575, 3152, 3158, 3108, 2926, 2908, 2903, -9402, 25570, 92580, -2820, 1981, -1371, 291000, 1203000, -105000
1, 82644, 3152, 3158, 3108, 2926, 2908, 2903, -9384, 25450, 92538, -2515, 1981, -1371, 171000, 1155000, -111000
1, 82713, 3152, 3158, 3108, 2926, 2908, 2903, -9313, 25445, 92155, -2057, 2439, -1448, 291000, 1059000, -81000
1, 82781, 3152, 3158, 3108, 2926, 2908, 2903, -9432, 25385, 92108, -2591, 1981, -1600, 147000, 963000, -75000
1, 82849, 3152, 3144, 3108, 2926, 2908, 2903, -9450, 25415, 92724, -2591, 1905, -1448, 291000, 1059000, -111000
1, 82917, 3133, 3144, 3108, 2926, 2908, 2903, -9534, 25474, 92514, -2286, 2057, -1524, 363000, 963000, -93000
1, 82985, 3133, 3144, 3108, 2925, 2908, 2902, -9516, 25367, 92460, -2591, 1981, -1448, 291000, 1131000, -99000
1, 83150, 3133, 3144, 3090, 2925, 2908, 2902, -9378, 25163, 92448, -2591, 1905, -1448, 291000, 1011000, -99000
1, 83218, 3133, 3144, 3090, 2925, 2908, 2902, -9384, 25516, 92556, -2515, 1829, -1448, 315000, 1011000, -105000
1, 83286, 3133, 3144, 3090, 2925, 2908, 2902, -9516, 25403, 92425, -2591, 1981, -1448, 315000, 1107000, -105000
1, 83354, 3133, 3130, 3090, 2925, 2907, 2902, -9396, 25445, 92508, -2820, 1905, -1371, 267000, 1107000, -99000
1, 83422, 3121, 3130, 3090, 2925, 2907, 2902, -9402, 25546, 92269, -2667, 1829, -1524, 291000, 1275000, -93000
1, 83490, 3121, 3130, 3090, 2924, 2907, 2901, -9366, 25385, 92598, -2362, 2057, -1524, 483000, 1107000, -99000
1, 83558, 3121, 3130, 3090, 2924, 2907, 2901, -9546, 25522, 92323, -2515, 1981, -1524, 171000, 1059000, -93000
1, 83626, 3121, 3130, 3079, 2924, 2907, 2901, -9366, 25397, 92371, -2667, 1905, -1448, 219000, 1107000, -105000
1, 83694, 3121, 3130, 3079, 2924, 2907, 2901, -9450, 25313, 92431, -2591, 1981, -1448, 315000, 1035000, -93000
1, 83859, 3121, 3122, 3079, 2924, 2906, 2901, -9462, 25415, 92514, -2591, 1981, -1448, 123000, 1083000, -75000
1, 83927, 3110, 3122, 3079, 2924, 2906, 2901, -9474, 25510, 92389, -2591, 1981, -1448, 483000, 1011000, -105000
1, 83995, 3110, 3122, 3079, 2923, 2906, 2901, -9372, 25289, 92341, -2591, 1981, -1524, 291000, 1011000, -93000
1, 84063, 3110, 3122, 3079, 2923, 2906, 2901, -9432, 25259, 92419, -2515, 2057, -1448, 291000, 1059000, -87000
1, 84131, 3110, 3122, 3069, 2923, 2906, 2901, -9630, 25456, 92395, -2591, 1905, -1295, 267000, 1131000, -87000
1, 84199, 3110, 3122, 3069, 2923, 2906, 2901, -9354, 25253, 92490, -2667, 1905, -1448, 219000, 1059000, -105000
1, 84267, 3110, 3122, 3069, 2923, 2906, 2901, -9450, 25528, 92407, -2743, 1829, -1524, 243000, 1107000, -105000
1, 84335, 3110, 3115, 3069, 2923, 2906, 2901, -9522, 25319, 92550, -2667, 1905, -1448, 267000, 1059000, -81000
1, 84403, 3103, 3115, 3069, 2923, 2906, 2901, -9277, 25415, 92508, -2515, 2057, -1371, 267000, 1131000, -93000
1, 84568, 3103, 3115, 3069, 2923, 2906, 2900, -9360, 25594, 92502, -2439, 1905, -1371, 339000, 987000, -99000
1, 84636, 3103, 3115, 3063, 2923, 2906, 2900, -9516, 25582, 92466, -2667, 1981, -1448, 267000, 1155000, -99000
1, 84704, 3103, 3115, 3063, 2923, 2906, 2900, -9486, 25301, 92514, -2591, 1981, -1448, 291000, 1131000, -105000
1, 84772, 3103, 3115, 3063, 2923, 2906, 2900, -9307, 25295, 92484, -2667, 1905, -1448, 291000, 1131000, -105000
1, 84840, 3103, 3110, 3063, 2923, 2906, 2900, -9337, 25403, 92341, -2667, 1981, -1448, 219000, 1011000, -117000
1, 84908, 3097, 3110, 3063, 2923, 2906, 2900, -9468, 25397, 92765, -2667, 2057, -1448, 147000, 1059000, -99000
1, 84976, 3097, 3110, 3063, 2923, 2906, 2900, -9360, 25325, 92843, -2667, 1905, -1448, 363000, 1179000, -105000
1, 85044, 3097, 3110, 3063, 2923, 2906, 2900, -9701, 25349, 92742, -2515, 1981, -1524, 363000, 1179000, -93000
1, 85112, 3097, 3110, 3063, 2923, 2906, 2900, -9504, 25450, 92323, -2743, 1981, -1448, 291000, 1011000, -105000
1, 85277, 3097, 3110, 3059, 2923, 2906, 2900, -9528, 25385, 92149, -2667, 1829, -1448, 267000, 1203000, -105000
1, 85345, 3097, 3106, 3059, 2923, 2906, 2900, -9420, 25492, 92383, -2591, 1905, -1371, 147000, 1035000, -105000
1, 85413, 3095, 3106, 3059, 2923, 2906, 2900, -9528, 25456, 92550, -2743, 1905, -1448, 243000, 1011000, -87000
1, 85482, 3095, 3106, 3059, 2923, 2906, 2900, -9480, 25450, 92431, -2591, 1981, -1448, 363000, 1131000, -93000
1, 85550, 3095, 3106, 3059, 2923, 2906, 2900, -9474, 25456, 92544, -2743, 2057, -1524, 267000, 1179000, -99000
1, 85618, 3095, 3106, 3059, 2923, 2906, 2900, -9468, 25403, 92574, -2743, 1905, -1600, 459000, 1059000, -81000
1, 85686, 3095, 3106, 3057, 2923, 2906, 2900, -9402, 25331, 92676, -2743, 1905, -1448, 291000, 1275000, -81000
1, 85754, 3095, 3106, 3057, 2923, 2906, 2900, -9588, 25187, 92431, -2591, 1981, -1524, 363000, 1155000, -93000
1, 85822, 3095, 3106, 3057, 2923, 2906, 2900, -9354, 25456, 92616, -2667, 1981, -1448, 195000, 1011000, -99000
1, 85974, 3094, 3103, 3057, 2923, 2905, 2900, -9325, 25253, 92628, -2743, 1905, -1371, 243000, 1155000, -87000
1, 86043, 3094, 3103, 3057, 2923, 2905, 2900, -9528, 25480, 92454, -2743, 1905, -1448, 339000, 1107000, -87000
1, 86112, 3094, 3103, 3057, 2923, 2905, 2900, -9510, 25259, 92664, -2743, 1905, -1448, 291000, 1107000, -93000
1, 86181, 3094, 3103, 3055, 2923, 2905, 2900, -9348, 25391, 92508, -2743, 1981, -1448, 363000, 1083000, -93000
1, 86249, 3094, 3103, 3055, 2923, 2905, 2900, -9450, 25504, 92401, -2743, 1981, -1371, 243000, 1059000, -87000
1, 86317, 3094, 3103, 3055, 2923, 2905, 2900, -9528, 25558, 92329, -2820, 1829, -1371, 171000, 1059000, -87000
1, 86385, 3094, 3101, 3055, 2923, 2905, 2900, -9492, 25247, 92401, -2820, 2057, -1371, 315000, 1011000, -105000
1, 86453, 3091, 3101, 3055, 2923, 2905, 2900, -9396, 25385, 92490, -2667, 1981, -1371, 315000, 1155000, -99000
1, 86522, 3091, 3101, 3055, 2923, 2905, 2900, -9390, 25349, 92496, -2743, 1905, -1524, 267000, 963000, -105000
1, 86687, 3091, 3101, 3055, 2923, 2905, 2900, -9360, 25391, 92275, -2515, 2057, -1371, 315000, 1083000, -93000
1, 86755, 3091, 3101, 3055, 2923, 2905, 2900, -9504, 25397, 92460, -2820, 2057, -1600, 291000, 1083000, -93000
